Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
714.2196,773.8806,686.1786,577.9336,941.6136
718.5406,776.7016,688.2726,572.2586,951.6776
723.7336,784.2616,687.3156,568.5736,961.1536
728.2086,786.0736,685.9076,570.4886,971.5526
730.7346,795.1936,685.1126,566.9136,986.4416
738.4666,803.6036,683.3186,562.6806,992.5476
745.7996,803.8496,683.2696,565.0076,999.8546
754.7946,810.7276,681.7956,564.2606,1010.6346
759.9796,815.9896,683.8086,558.4486,1022.7326
762.9926,815.1496,684.6396,554.8266,1032.3366
771.0486,818.7036,681.8366,553.6446,1044.1726
775.8616,826.0266,683.5586,549.2076,1051.9626
777.5976,829.8436,683.7516,548.0216,1060.8456
776.9636,834.5686,683.3126,539.4176,1070.8576
776.4526,841.1546,681.0306,535.6946,1078.4966
774.1356,842.5996,680.3896,533.1436,1081.5566
775.8656,848.5976,675.9666,528.5686,1085.9866
774.5806,851.2936,674.5756,526.0836,1088.5286
777.7866,855.0386,671.1556,523.6226,1091.3116
782.3566,859.9656,666.5166,519.2696,1092.4306
782.4416,863.8046,664.3306,516.1456,1096.5176
785.2876,863.9756,661.8456,515.4306,1099.6616
783.5456,873.1096,660.4906,515.2596,1106.2696
785.7766,876.3816,657.8566,515.3066,1115.8816
787.2756,880.7226,655.2336,511.2526,1123.1046
790.9246,884.2456,652.1586,507.7756,1130.7396
793.1756,888.7966,649.2136,505.0686,1137.7086
797.1756,886.4976,648.9896,501.2926,1143.6796
799.5556,891.1446,646.3966,499.6726,1141.0186
800.7256,892.4156,644.8186,500.4406,1144.2266
803.9936,895.5446,643.3906,499.3886,1151.5306
802.8846,901.5266,639.3516,496.0766,1154.3106
803.5466,901.8656,642.4536,494.4456,1159.7766
805.1106,904.2426,641.4206,494.3456,1170.8546
808.5236,907.2136,639.4386,490.1796,1176.9316
807.9386,910.2946,637.8426,485.1926,1182.2166
801.5416,918.8806,638.3746,484.9216,1187.1056
795.2296,921.1826,636.2026,484.7356,1187.9216
796.3486,925.9726,632.8176,485.9796,1196.1226
793.5256,928.6716,631.1986,487.9736,1198.4136
791.3026,935.0756,630.0146,489.2416,1206.9186
790.8066,943.3596,627.0406,489.6996,1210.9576
787.2066,948.3036,622.0776,490.8956,1212.3096
781.7946,952.1066,623.9536,493.6956,1209.3196
779.1906,957.6386,623.2026,492.6266,1210.5806
779.0186,962.7726,621.6516,491.7646,1216.5206
776.0136,965.5506,617.8406,491.4746,1217.4886
768.5906,962.8886,614.1256,493.4366,1214.7436
763.3406,963.6726,617.1246,491.2566,1212.7396
759.3846,968.2956,615.7656,491.1506,1212.7636
755.0616,964.6116,618.8186,485.4446,1210.5926
752.0036,965.8946,620.8276,487.0956,1205.7716
746.0406,968.0216,621.2676,486.1626,1205.8426
745.3256,972.3206,619.8806,485.6986,1207.1826
739.7146,969.3386,620.7626,483.1126,1206.7266
732.3276,971.5456,619.1626,479.0346,1207.6656
731.4766,969.8476,618.9866,474.1186,1208.6806
726.5446,977.0206,619.5326,468.4656,1207.1466
722.3046,979.0876,622.5876,466.8706,1211.2346
721.0596,979.6346,624.3016,464.1446,1213.1116
720.0756,982.6666,621.3106,459.8096,1213.2946
720.1236,985.2526,623.6686,455.3116,1215.0226
714.0616,988.5686,625.1126,454.8616,1220.2046
714.8296,986.4206,625.1106,452.3616,1231.2886
714.5346,986.9806,625.8996,450.0766,1241.6346
713.2976,989.9836,625.3946,447.2036,1243.8536
707.8366,994.8856,622.7256,445.2746,1242.6456
703.0156,991.4226,623.8096,443.7366,1247.8766
701.7196,992.3706,623.2536,442.1406,1249.9146
699.1836,990.3026,619.5616,438.2026,1248.4476
693.4096,990.2126,617.1236,433.5446,1255.3876
695.3016,990.3226,614.6896,432.6156,1253.3856
690.5546,996.2426,613.9376,428.4506,1252.9326
688.6596,998.5366,612.5966,426.8146,1254.8206
685.3056,1002.7806,608.9476,422.7266,1254.5066
684.4956,999.7726,601.0716,419.4506,1258.9236
684.8126,1001.6166,596.4666,417.4336,1258.2176
684.5316,1000.8546,595.0786,413.7996,1251.5126
681.1866,1007.5696,591.0806,412.5116,1253.4316
680.8786,1012.6256,586.8906,408.5786,1245.6596
679.5496,1016.1506,581.3096,407.0906,1241.0166
679.4846,1014.0806,579.5016,402.2876,1238.5196
677.9546,1011.7436,578.7246,398.3406,1234.7886
678.8246,1009.4926,574.4336,394.4596,1234.9426
680.1406,1012.9766,568.6726,389.5966,1233.2666
681.1116,1011.6306,563.4396,382.5236,1231.6586
683.1646,1010.8606,556.7296,376.2996,1230.7516
684.9906,1008.3616,552.5456,372.4106,1222.8136
684.6466,1008.6076,546.7146,366.9666,1220.8396
687.5716,1008.7546,543.6206,358.5226,1216.7436
691.3966,1007.5996,535.3406,349.3976,1212.6206
694.7806,1009.4406,527.7976,340.3296,1206.8616
701.1716,1013.4236,519.1366,333.3746,1202.2016
705.2886,1012.0856,515.8676,323.3896,1197.2676
706.9446,1010.5046,512.9666,315.4226,1192.4816
704.2676,1014.8406,507.5036,305.1736,1187.7346
709.2876,1019.6256,503.5416,294.2056,1184.4426
712.4376,1021.7146,497.9556,283.7306,1179.9696
713.1996,1019.3116,492.4776,274.1086,1176.6656
716.6606,1023.3476,486.3916,262.6876,1175.2806
716.3326,1023.1446,480.6936,252.3846,1170.3596
722.6706,1030.3006,476.6856,241.3616,1161.7976
728.9576,1034.8526,471.4726,229.5626,1154.7076
729.8056,1037.4256,464.5886,221.0066,1152.4526
728.7676,1039.0076,460.4826,210.1476,1140.7346
730.5936,1041.2416,455.5936,197.9216,1130.1736
735.0166,1039.5046,450.5186,188.9046,1122.0756
738.0946,1038.7866,443.2936,179.5326,1115.3096
740.8066,1039.9866,438.6466,171.6576,1107.5326
741.6586,1034.2976,434.8916,163.6136,1102.6836
742.2296,1028.5956,431.4166,157.6496,1094.5846
744.7406,1029.8206,426.6936,150.3156,1087.1176
746.4956,1032.1866,420.3716,144.4946,1074.3096
747.6036,1030.2826,419.9246,140.2426,1067.1616
754.2426,1031.4576,417.0086,135.1556,1057.5266
755.6356,1031.1676,412.5026,128.8636,1046.4176
755.7106,1031.3586,404.2186,123.1286,1037.6796
756.1016,1035.4716,399.3586,117.8806,1023.8706
755.6656,1023.8046,394.0326,114.4636,1011.3226
759.0066,1023.6706,387.4716,108.7096,1004.2556
759.6196,1026.0056,383.4196,103.7696,999.6526
757.0266,1019.2136,377.1536,98.2916,993.0216
755.3266,1014.2626,372.3526,92.2336,984.6786
754.4826,1013.4806,362.4976,88.4886,972.2746
754.1326,1011.0326,355.2516,84.2616,961.2716
759.3536,1010.7286,350.5856,79.8506,952.3176
759.9806,1011.6846,346.2016,73.8026,936.8386
758.6926,1010.6276,340.0116,69.4986,929.6136
759.7976,1014.1486,332.7726,65.9116,922.2436
758.2336,1015.4156,328.3946,58.6576,911.3456
753.4576,1010.5376,322.2996,53.2656,905.9676
752.7276,1009.2506,315.6106,46.4436,900.2076
753.0186,1000.4926,309.5856,40.2186,894.5716
751.0986,1002.2986,300.6176,29.3066,882.7656
745.0816,1002.0926,291.8526,18.0636,870.5816
740.7326,996.5426,283.4786,18.8566,857.0726
737.8356,991.7376,271.6716,23.6376,850.6196
734.4886,985.2456,265.4716,19.8716,841.7266
732.8186,974.4286,257.8056,15.5336,832.8806
729.4416,966.5116,250.5096,11.8386,823.3476
724.4096,964.3236,241.8156,7.9006,816.1606
720.6066,957.4046,235.0446,3.0176,809.9346
715.5786,956.2436,229.2476,N/A,800.9316
706.2196,945.8286,220.8666,N/A,795.1866
698.2046,938.8216,213.6726,N/A,786.3446
692.2626,930.9116,207.3586,N/A,781.3586
685.0536,922.6836,199.0946,N/A,773.4816
680.9466,909.8316,192.9016,N/A,765.7566
671.8496,903.9936,186.9176,N/A,756.4706
663.9446,899.0666,180.4466,N/A,751.0026
649.9816,888.6796,174.9476,N/A,740.3286
643.3556,882.2556,167.2626,N/A,730.7116
632.8716,874.2866,160.9496,N/A,723.2366
620.3676,859.1056,154.1526,N/A,712.6216
610.4296,846.9646,147.7636,N/A,707.3206
600.5246,838.9866,140.4006,N/A,700.5926
589.7636,829.7276,136.0006,N/A,694.9156
582.6836,819.6016,128.0866,N/A,686.3596
570.5756,813.7796,122.9516,N/A,680.4486
558.1866,803.7386,115.9966,N/A,675.2986
550.4836,792.1416,110.2196,N/A,667.1306
539.3366,781.5136,104.3676,N/A,657.8616
529.3866,774.3416,99.0056,N/A,650.6796
521.6206,765.8126,92.7956,N/A,646.0536
518.3776,754.0616,89.1146,N/A,641.5726
514.1216,744.2306,85.0326,N/A,631.7356
506.7326,732.6696,79.2406,N/A,625.0806
501.2886,724.8746,73.2326,N/A,619.2046
492.8486,718.7886,68.2706,N/A,608.2986
486.9396,708.1826,62.4546,N/A,600.3466
482.2426,697.1796,57.7116,N/A,587.7326
479.0026,685.1636,50.9046,N/A,581.7746
472.9766,671.3896,45.2766,N/A,577.4026
471.1166,660.6726,38.6896,N/A,566.8876
468.7566,648.0326,34.2396,N/A,555.8956
466.7836,635.5126,27.8916,N/A,549.8366
460.7736,626.3336,21.1866,N/A,542.6996
457.4286,614.4686,15.9316,N/A,534.8616
454.2256,602.0336,10.7416,N/A,525.2046
452.6696,590.4976,4.5896,N/A,514.0146
452.2536,580.9516,N/A,N/A,508.5216
450.7856,570.9776,N/A,N/A,505.0826
451.9526,561.9736,N/A,N/A,502.1306
452.3336,551.8106,N/A,N/A,499.7906
458.0356,537.8836,N/A,N/A,492.4746
465.4256,526.8366,N/A,N/A,484.5106
468.7546,517.1876,N/A,N/A,485.0576
474.1966,506.2256,N/A,N/A,479.5686
481.1146,493.3556,N/A,N/A,473.8156
487.8076,484.9186,N/A,N/A,469.3416
495.6236,473.0546,N/A,N/A,468.1466
499.3996,459.3436,N/A,N/A,463.4296
499.0356,447.4576,N/A,N/A,461.7406
506.5426,440.4836,N/A,N/A,455.7466
512.6436,430.1876,N/A,N/A,449.9016
517.3356,420.2936,N/A,N/A,446.6496
523.2416,409.2586,N/A,N/A,442.9136
523.9936,398.5136,N/A,N/A,437.6626
533.9616,386.4386,N/A,N/A,431.4636
535.1266,372.7496,N/A,N/A,425.2926
538.4026,361.2856,N/A,N/A,415.9536
542.7856,350.5136,N/A,N/A,411.9736
545.7166,336.5726,N/A,N/A,407.7246
546.6276,325.9096,N/A,N/A,402.1096
549.3766,313.9066,N/A,N/A,397.5046
548.6746,303.1186,N/A,N/A,393.1916
549.2436,291.7066,N/A,N/A,389.2086
550.0516,277.8586,N/A,N/A,382.6376
553.2656,265.9326,N/A,N/A,374.8346
556.1046,250.6326,N/A,N/A,369.5606
558.5076,239.0156,N/A,N/A,364.4026
559.8636,225.3506,N/A,N/A,357.4756
560.0416,209.5516,N/A,N/A,352.7936
562.4006,199.5406,N/A,N/A,346.8846
563.2006,186.0976,N/A,N/A,340.0776
563.2276,171.6816,N/A,N/A,336.0536
558.8416,158.5726,N/A,N/A,333.1206
559.2606,146.7266,N/A,N/A,329.0016
559.1106,136.8096,N/A,N/A,326.5766
552.9836,123.9816,N/A,N/A,325.5996
550.4136,110.0596,N/A,N/A,322.3196
528.8776,95.4766,N/A,N/A,317.1566
523.8986,83.9446,N/A,N/A,314.5416
519.0416,73.8706,N/A,N/A,309.3456
514.1556,60.7736,N/A,N/A,302.3436
508.6006,49.5176,N/A,N/A,294.7546
482.1106,36.7286,N/A,N/A,288.5696
476.2776,25.7716,N/A,N/A,282.4246
471.4166,16.0756,N/A,N/A,278.8366
467.3816,7.5176,N/A,N/A,274.7256
441.0776,N/A,N/A,N/A,268.4936
437.3576,N/A,N/A,N/A,264.8676
431.2426,N/A,N/A,N/A,260.9996
425.3716,N/A,N/A,N/A,255.3736
422.9266,N/A,N/A,N/A,252.6546
397.0166,N/A,N/A,N/A,248.9036
394.0946,N/A,N/A,N/A,245.1656
388.3976,N/A,N/A,N/A,238.9936
386.4506,N/A,N/A,N/A,236.0256
384.9836,N/A,N/A,N/A,232.1936
357.6736,N/A,N/A,N/A,226.2576
355.5716,N/A,N/A,N/A,223.4926
351.4096,N/A,N/A,N/A,217.4356
345.0586,N/A,N/A,N/A,211.7796
339.9476,N/A,N/A,N/A,209.3966
316.1766,N/A,N/A,N/A,206.3136
311.4596,N/A,N/A,N/A,202.4506
307.6586,N/A,N/A,N/A,196.8796
307.4406,N/A,N/A,N/A,191.4386
303.3876,N/A,N/A,N/A,186.2236
280.0166,N/A,N/A,N/A,181.9366
274.9256,N/A,N/A,N/A,176.1616
269.9786,N/A,N/A,N/A,172.2106
263.4566,N/A,N/A,N/A,168.8806
258.9516,N/A,N/A,N/A,164.4756
236.0536,N/A,N/A,N/A,158.3656
232.3566,N/A,N/A,N/A,155.3346
227.6016,N/A,N/A,N/A,151.2766
222.7556,N/A,N/A,N/A,145.8576
219.2236,N/A,N/A,N/A,139.9116
198.4146,N/A,N/A,N/A,136.1176
190.6166,N/A,N/A,N/A,132.7606
184.4016,N/A,N/A,N/A,129.3746
179.3926,N/A,N/A,N/A,122.9586
173.2646,N/A,N/A,N/A,118.4876
167.7616,N/A,N/A,N/A,114.5296
147.9836,N/A,N/A,N/A,110.0766
142.5406,N/A,N/A,N/A,106.3956
139.6906,N/A,N/A,N/A,102.1726
135.7166,N/A,N/A,N/A,97.4426
134.0386,N/A,N/A,N/A,95.7426
116.3746,N/A,N/A,N/A,91.5036
111.4146,N/A,N/A,N/A,87.0056
107.1036,N/A,N/A,N/A,80.8116
104.3046,N/A,N/A,N/A,77.7336
100.1436,N/A,N/A,N/A,71.3446
97.0066,N/A,N/A,N/A,53.3876
84.0246,N/A,N/A,N/A,27.4126
81.2146,N/A,N/A,N/A,15.5856
78.5426,N/A,N/A,N/A,N/A
75.0306,N/A,N/A,N/A,N/A
71.6816,N/A,N/A,N/A,N/A
