Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
2037.6818,2283.9698,1778.1118,1312.7758,2113.4728
2054.8668,2276.7688,1775.7018,1307.6368,2124.6328
2069.2548,2274.9678,1775.8748,1294.5778,2133.7498
2084.0318,2279.4608,1778.8398,1282.5008,2140.2468
2102.3948,2279.0028,1780.8778,1273.9578,2138.8198
2108.9098,2282.7958,1778.2698,1265.0448,2150.0328
2109.9988,2277.0218,1776.1458,1252.3168,2166.6648
2104.9968,2266.5208,1774.4868,1239.6638,2184.0238
2102.4488,2254.5808,1771.0548,1232.4178,2197.2678
2099.2528,2245.9728,1767.5248,1228.1708,2198.6128
2101.6268,2238.6928,1753.3618,1223.3648,2196.7298
2091.8388,2230.9618,1737.9468,1211.2408,2193.7248
2087.1278,2230.1638,1726.6148,1195.4078,2195.9898
2083.0198,2215.5478,1719.9008,1184.8298,2203.2358
2074.3338,2205.2508,1701.2208,1171.4548,2216.7038
2066.2918,2193.4278,1689.7518,1165.9638,2221.6968
2062.6428,2181.5018,1672.6128,1163.4738,2227.9518
2053.4658,2179.7948,1654.2928,1155.1648,2223.4788
2046.2968,2170.2308,1641.8988,1153.1058,2219.8608
2039.1488,2164.3398,1647.3858,1149.9528,2231.1388
2040.2078,2168.5258,1652.2258,1145.9888,2239.6038
2035.3188,2181.1278,1664.9258,1146.7608,2233.9598
2027.1928,2190.1948,1684.5408,1148.2668,2227.7498
2020.4648,2203.5228,1693.5518,1160.3378,2232.3118
2010.3388,2222.7608,1716.8828,1161.0158,2243.7088
2002.9838,2240.0878,1735.7088,1170.6108,2254.8368
2000.0368,2242.1878,1747.3398,1171.7688,2262.2338
1999.1458,2246.4538,1756.6618,1173.0218,2274.9278
1989.2778,2244.0738,1772.4928,1167.6218,2277.7718
1983.9008,2233.8338,1782.1888,1161.6348,2279.3528
1982.3748,2231.3768,1788.5688,1161.6938,2280.7528
1970.3478,2227.0378,1790.6798,1165.2998,2269.5758
1950.6708,2225.8778,1790.4978,1178.8588,2260.5748
1941.3938,2223.3628,1787.1138,1186.8618,2252.4938
1929.3358,2224.9878,1792.2748,1188.0548,2256.6808
1917.5858,2225.3328,1793.9468,1195.3518,2266.4758
1900.9368,2220.8428,1796.8028,1202.8188,2272.0228
1889.9158,2219.2598,1794.7378,1203.5778,2277.1688
1883.5048,2209.0858,1799.5788,1200.5448,2275.2248
1871.7308,2187.2248,1806.2458,1196.6808,2275.9608
1853.9368,2171.8358,1823.5208,1192.0898,2287.7428
1845.5768,2153.1588,1838.5528,1195.8698,2289.9248
1835.8818,2131.0418,1851.3978,1198.5278,2289.6358
1839.7118,2115.1318,1862.5528,1198.7538,2289.8178
1835.7298,2090.9218,1867.8328,1201.4868,2295.1658
1835.0958,2075.3598,1875.6458,1203.0988,2292.8878
1833.7428,2070.4178,1885.3938,1198.5968,2289.6988
1831.8268,2071.4048,1892.7068,1204.1548,2289.0898
1823.5398,2076.8228,1898.9518,1208.4058,2279.6128
1813.2028,2078.4998,1906.1728,1216.4838,2271.8008
1800.6078,2084.4448,1918.5328,1213.7468,2263.1078
1783.5388,2091.0618,1936.8378,1218.3858,2261.8878
1779.7988,2101.4148,1947.2578,1224.0718,2254.1878
1771.8288,2106.8838,1951.9858,1233.0428,2257.4908
1772.7718,2107.6358,1954.3168,1243.6818,2263.1858
1765.3178,2107.8638,1961.5828,1250.0108,2263.2958
1767.0758,2107.7158,1973.8968,1251.2328,2265.9608
1763.4988,2110.9798,1977.7238,1262.1608,2262.9308
1760.0898,2112.1408,1979.6958,1262.4458,2262.4708
1756.2128,2114.9888,1990.1848,1265.2808,2262.6568
1749.5798,2115.3608,2002.1808,1271.8208,2254.1368
1744.2428,2108.5778,2011.1488,1277.4508,2254.9668
1737.4428,2103.6218,2013.8948,1281.7748,2250.8808
