Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
1008.3586,1245.0336,1060.9406,1114.1486,1127.8516
985.4056,1245.1316,1060.2006,1119.0856,1128.2396
973.2876,1236.5266,1054.5656,1118.0116,1125.6986
956.3086,1230.4896,1046.8566,1119.0296,1121.7496
936.5606,1224.5766,1042.6026,1124.4736,1118.8136
921.2186,1211.9656,1034.3396,1128.7446,1116.0426
900.6276,1204.4776,1022.8136,1131.9336,1122.5116
886.9116,1203.5816,1011.6426,1126.0366,1127.5996
875.3446,1198.4266,1001.9046,1123.3786,1129.0416
865.6456,1196.5826,990.8026,1125.0976,1138.3256
858.6586,1197.2246,975.8796,1131.6926,1144.3806
857.2976,1194.9216,961.9976,1135.0786,1149.4606
859.0056,1194.9236,944.6336,1134.5426,1156.5696
854.6686,1195.8746,932.9606,1129.3066,1158.6756
854.6986,1195.4816,921.7796,1130.5586,1155.6336
853.7426,1188.2126,905.2716,1129.1866,1158.1636
851.3116,1175.8306,890.3026,1130.5046,1161.4326
846.1686,1164.0066,877.2376,1131.4866,1162.0106
841.7616,1149.3446,860.7606,1134.8876,1154.7236
834.0036,1134.8376,845.0986,1133.2406,1155.5246
829.3546,1121.3906,822.4046,1135.9366,1159.5116
826.0876,1112.4686,809.4586,1140.3506,1158.1676
818.9136,1103.7326,795.7566,1143.9326,1159.4926
814.2966,1099.6046,784.8586,1151.5686,1159.7026
810.5286,1093.3326,776.2916,1153.4496,1159.6586
806.0446,1088.2016,767.2286,1151.1716,1159.0986
801.1526,1084.0936,759.5546,1153.1816,1160.2566
799.6816,1075.8346,755.7946,1151.6406,1158.5846
791.6506,1071.2076,750.1886,1142.5506,1160.0866
788.4646,1059.9136,745.3086,1134.8896,1159.0616
781.1746,1053.6696,743.2856,1135.1536,1154.7196
780.4076,1048.5126,738.9646,1126.3676,1148.0916
778.0316,1045.2316,734.0546,1123.1326,1140.6026
776.9846,1038.1906,728.1786,1118.8316,1127.6146
778.9686,1038.6966,717.0956,1104.0776,1117.7606
780.1366,1029.9916,702.3056,1090.0666,1104.4236
778.3936,1028.1246,688.2796,1079.2856,1089.5366
778.6046,1027.3006,677.0096,1062.4886,1081.8586
777.9406,1018.1556,667.4356,1048.1286,1065.9406
771.5586,1006.9356,660.3726,1034.9386,1056.2066
761.7746,997.9196,653.8616,1020.9626,1049.5456
756.9466,990.9166,651.9556,1016.6166,1038.9376
748.8826,981.0106,640.7026,1006.8536,1025.7656
741.7256,969.8996,634.4666,998.9776,1015.4656
734.1616,960.3646,628.6686,983.2246,1013.9166
725.7266,944.9256,623.7726,969.6116,1006.4876
718.0886,935.1826,615.3726,959.3636,1000.2706
701.2986,925.0576,608.2476,945.4646,991.9736
688.0796,919.0196,596.7926,926.5146,981.6296
673.8996,909.0246,590.8026,914.1276,971.6926
654.6626,901.3366,582.7086,896.8696,963.6036
640.1026,896.0396,575.8626,883.6776,956.8766
628.4106,884.1876,566.2396,860.5286,949.7316
611.3756,879.9326,556.9246,833.2796,942.5696
593.9046,873.6786,551.7456,811.3336,930.4796
579.3546,866.3466,543.6066,787.6866,916.6446
565.0056,860.0756,534.5916,762.0206,905.0296
548.3176,853.1896,531.9746,744.2746,896.1906
539.2586,850.2816,532.4616,723.9206,883.7316
526.8496,847.4066,525.9696,696.9666,872.9956
514.8706,841.7756,524.8516,679.5176,865.6446
500.9996,834.3036,521.2076,665.0476,857.4936
491.5486,827.4886,514.9356,651.7616,843.3976
476.0236,820.1406,511.9756,640.9336,829.9946
461.8756,815.1326,509.2826,633.6706,814.6076
448.5796,818.1856,504.5546,623.1536,798.9106
437.9846,816.2076,501.0066,617.1956,785.5516
426.7986,813.3106,494.3666,609.2846,772.8646
416.5686,809.1086,487.0306,597.1516,760.9886
406.8306,805.1726,474.9536,588.0306,752.8366
397.1516,801.7136,464.7716,576.4266,741.7736
389.2276,794.2256,459.6886,570.1686,730.9826
381.7076,784.7276,455.2946,566.1336,720.0246
372.2596,770.6226,451.1536,559.5986,704.4786
363.1826,759.7996,445.0846,553.4666,687.3056
354.4366,745.1396,440.6926,548.2696,676.3656
343.5586,730.8456,437.0286,541.2146,665.7966
334.6846,719.0756,434.3766,532.0036,660.7446
322.7386,704.3236,431.0376,524.7916,651.5156
309.6546,693.4636,429.6736,516.8196,644.8936
297.5436,679.8326,425.7696,505.2406,637.9766
284.0636,670.2116,421.5916,494.0516,640.1706
269.0366,660.5366,418.2936,484.6736,639.8686
255.5346,647.6226,413.2906,474.6636,634.9016
245.3886,636.4496,409.2366,467.5626,625.2676
230.8056,624.3106,405.0666,453.5116,617.5866
219.4676,616.8846,402.9856,443.5086,612.1716
210.8866,609.1456,398.8296,432.5846,604.1006
201.1946,597.7326,396.2436,420.9346,594.3236
191.0886,593.5196,395.3526,411.4736,591.2596
183.1576,584.8316,394.9166,403.2416,585.1556
174.2846,582.2516,391.8166,393.8276,582.6796
168.2356,576.4226,389.5246,385.2976,578.7136
161.0846,572.7896,389.6106,374.5056,572.7756
155.9906,567.2466,388.7146,364.5136,567.3696
151.7446,563.1376,386.9256,355.9246,569.6066
145.9426,561.4986,381.2526,347.5066,567.1756
143.8486,556.7786,378.0596,342.1916,567.1086
140.5746,553.3726,372.6336,334.3196,567.1806
139.2696,548.1276,364.2706,324.2716,562.4846
138.1356,544.0136,360.0896,317.3806,560.5976
137.9936,534.9636,351.5766,307.9396,555.3826
138.0886,526.9526,346.0516,299.2766,550.8676
139.9826,516.2576,340.5406,291.8746,553.2076
140.6136,507.8206,330.1836,285.2016,552.7836
142.9426,500.8156,325.6086,277.2976,554.1546
144.7126,492.7276,318.1056,268.2276,555.8246
145.7566,484.9766,313.1116,262.6346,558.2116
146.4146,478.4436,305.0826,256.4036,559.8246
148.0366,470.2316,299.2276,254.2256,561.4246
149.3286,461.3036,294.0876,249.1216,558.0596
149.0216,452.7436,287.3716,245.4456,555.4426
148.1166,444.9326,279.8436,245.7316,549.7446
149.2266,437.7976,274.5186,241.4626,545.6726
147.5256,430.5616,265.6076,239.4286,540.0906
147.9886,422.3646,258.6936,238.0026,534.6246
148.9126,417.3876,250.4796,237.0806,529.1506
149.9746,410.5036,242.6986,236.1706,525.2596
152.0266,403.7546,236.4846,234.0276,521.1786
150.5006,397.3376,230.7626,232.6626,520.2586
153.2306,389.0216,220.0346,230.9596,512.7446
155.2836,383.7606,212.2116,227.8426,507.8076
158.2866,376.9316,206.3406,223.9156,501.6826
158.0136,369.7426,197.4366,216.7336,493.1676
160.8236,364.3306,190.6976,209.3546,486.1686
162.5796,358.6456,182.5986,202.7626,477.7736
164.8576,354.5246,175.1006,194.5976,469.7906
165.2696,347.7416,166.5726,186.0056,462.7936
166.5656,343.6146,158.4916,177.3556,452.1846
168.9496,338.7356,151.4566,169.6696,445.8836
169.1526,333.4096,143.6136,158.4926,440.7416
169.8616,329.0046,139.1996,146.7116,437.4746
170.6926,326.8716,130.9876,136.3756,427.7486
171.6686,326.7276,122.6156,123.2246,419.0006
