Crypt 1,Crypt 2,Crypt 3,Crypt 4,Crypt 5
2703.0022,2185.3362,2186.0022,2684.8342,2121.2002
2696.9192,2182.5432,2179.9252,2678.1422,2105.7782
2697.0082,2181.6082,2176.3462,2671.8162,2097.7602
2705.3682,2176.6482,2169.6252,2667.3712,2077.8022
2704.8992,2181.5542,2163.4512,2660.9982,2065.5992
2708.8262,2178.8872,2152.3512,2660.1242,2049.4982
2720.4982,2178.6072,2140.6762,2656.2842,2031.2782
2720.0662,2181.1492,2136.4852,2659.7182,2026.7132
2715.2862,2182.8432,2134.5212,2650.2442,2020.6942
2708.8892,2183.3822,2121.4802,2637.5712,2015.5952
2709.0222,2182.3512,2110.9162,2626.4772,2007.8282
2693.3732,2177.5352,2098.1082,2616.7562,1998.3652
2691.6492,2174.0802,2086.2522,2598.4482,1994.5552
2685.3582,2171.9692,2073.7112,2580.7502,1983.5062
2676.0302,2172.0982,2060.2782,2574.0342,1977.9932
2672.7632,2176.0522,2045.4272,2560.9722,1969.3252
2668.6282,2175.8262,2044.2462,2553.5662,1962.4122
2668.8792,2177.2592,2031.9682,2542.7782,1954.4702
2664.3872,2182.8622,2025.6142,2529.8572,1943.3232
2655.1102,2190.0142,2025.1202,2515.4732,1940.6072
2647.0172,2191.7952,2026.8992,2503.2642,1931.3292
2641.6322,2192.4462,2021.4292,2497.6002,1922.0022
2638.2272,2186.1182,2019.1792,2492.2912,1915.8572
2643.2572,2184.3672,2019.5842,2487.3072,1916.8022
2640.4602,2180.9882,2018.4852,2474.9842,1912.0062
2639.8592,2172.4872,2015.1182,2462.3172,1910.6722
2639.1342,2161.6532,2028.5362,2444.7932,1910.7662
2636.7962,2153.6742,2033.7002,2451.1402,1910.6132
2631.6622,2150.5512,2034.1662,2441.8672,1915.8562
2620.3022,2152.9902,2036.5782,2440.7832,1921.0892
2613.1142,2158.0922,2047.5902,2438.8862,1924.2112
2610.4362,2166.9642,2057.3272,2424.0662,1931.9712
2616.5362,2163.6002,2064.6452,2413.7642,1936.8932
2619.2702,2171.8292,2068.1112,2411.2432,1948.2382
2622.2522,2169.5402,2069.7222,2416.3992,1952.5032
2623.7522,2172.8312,2078.5512,2415.0792,1953.8632
2619.1502,2176.5192,2081.7652,2407.1272,1950.6962
2615.7362,2178.9412,2091.5112,2408.4772,1943.4622
2612.2582,2185.1342,2101.3342,2411.2792,1925.3462
2615.0072,2188.5222,2110.0342,2418.4762,1928.9042
2605.9922,2189.7342,2112.4432,2426.1882,1918.0352
2605.3672,2190.8182,2123.3842,2427.6982,1917.6552
2601.3912,2186.1262,2131.9482,2421.7802,1910.6222
2602.2182,2187.2712,2141.8662,2424.6122,1907.7652
2598.3122,2189.1802,2155.1012,2424.8112,1896.6832
2590.9342,2192.4522,2163.4542,2427.4192,1894.8172
2579.8212,2191.3462,2175.2682,2427.0182,1888.9522
2568.5372,2190.1942,2174.4592,2418.1392,1888.0842
2574.4692,2188.8142,2175.9572,2415.7022,1891.1832
2564.5992,2183.1002,2172.1492,2409.4712,1883.5252
2561.6102,2182.6162,2181.0732,2414.0572,1874.6622
2562.0652,2191.9722,2182.5642,2404.9202,1876.2392
2555.2962,2187.4742,2184.0082,2395.9472,1872.3622
2550.5362,2182.1032,2196.9822,2383.9712,1865.1772
2553.3882,2179.4722,2208.3422,2378.9622,1859.1482
2553.6092,2184.0872,2209.8512,2368.8672,1850.9962
2545.0852,2188.5332,2205.4872,2363.6362,1846.6432
2535.7852,2183.6932,2211.0432,2356.5382,1848.7942
2524.8852,2177.6142,2210.8332,2347.5182,1841.6192
2530.4902,2180.1582,2202.3412,2344.7752,1842.5412
2531.4482,2178.4112,2194.1422,2342.4452,1832.3852
2527.2822,2175.3472,2194.6012,2336.5392,1825.1552
2530.4512,2175.4332,2199.3852,2336.4322,1813.6412
2544.4722,2175.1802,2206.1202,2325.6432,1806.8172
2556.3752,2176.9192,2213.1682,2316.5452,1802.0132
2567.5852,2179.0692,2210.2492,2320.1392,1801.0872
2568.3022,2177.9772,2214.3812,2310.3692,1794.2402
2561.9332,2182.8552,2216.4342,2302.1032,1790.5592
2549.7782,2185.5972,2219.4202,2292.3292,1792.3892
2538.2632,2188.7532,2228.1332,2289.6102,1783.5682
2531.5742,2191.8592,2235.6382,2284.6932,1772.9422
2524.8862,2191.0742,2234.1062,2275.8962,1761.2272
2519.5732,2182.6012,2232.5042,2272.2772,1752.2282
2512.2222,2182.7622,2234.4852,2267.8612,1739.8932
2507.0812,2181.7752,2218.0622,2271.5942,1729.2162
2507.0972,2175.6282,2217.3502,2269.7972,1723.9762
2497.2822,2173.3442,2218.4302,2259.3722,1722.9942
2492.7842,2177.1682,2215.0022,2254.5182,1709.2392
2485.2482,2172.0602,2211.6572,2247.4112,1708.3522
2479.3622,2161.1102,2209.5672,2235.5452,1699.5962
2471.8832,2154.4952,2206.7722,2229.9832,1693.3982
2467.7792,2153.3072,2197.4762,2214.5682,1685.4632
2460.7872,2152.3162,2198.0962,2210.0842,1678.0712
2451.6702,2147.4202,2203.7832,2205.4942,1672.1422
2448.3552,2147.3242,2204.6582,2200.8242,1665.0772
2433.0352,2135.9392,2199.1592,2185.9422,1662.8912
2415.2562,2130.7492,2193.9732,2176.7932,1661.9492
2402.1752,2129.6982,2180.6412,2171.3622,1655.3512
2398.8672,2126.4252,2177.3972,2167.7782,1651.2272
2377.1642,2131.3052,2180.0352,2162.8632,1644.2642
2358.1882,2130.5602,2178.7352,2157.7912,1638.8172
2328.3902,2142.3552,2181.7472,2148.2072,1630.8622
2303.6022,2147.8142,2186.7722,2141.4632,1624.3452
2276.7892,2145.5602,2190.1122,2129.5152,1623.0772
2250.7112,2142.9142,2186.3992,2111.0762,1613.8462
2225.7872,2132.1912,2191.6482,2090.3792,1601.3192
2210.4462,2123.3302,2198.0452,2080.1552,1597.0422
2196.0852,2121.8152,2199.0592,2069.6892,1594.0302
2174.3402,2119.3602,2187.9852,2052.4542,1586.2202
2150.0762,2118.2562,2173.6102,2045.2472,1584.1602
2134.3542,2116.1202,2157.4112,2029.1872,1576.0932
2120.0642,2107.8012,2152.5602,2016.6582,1575.4432
2115.4912,2098.9802,2153.8812,2009.4842,1578.7002
2101.0582,2090.8562,2144.6232,1997.4452,1584.1152
