"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","rfp.data.sample_id"
"15",-1.88991111981988,1.20188289816145,0.769339184353585,-0.130588268240589,0.0864157878633039,0.300685830488848,-0.0833003281528442,0.0373655129695579,0.123150287134012,0.0846928643669889,0.107502657651389,0.170537322315602,-0.0515718180244774,0.0815083645174014,-0.0241326220796456,0.0183742409011838,-0.0547986761225324,-0.0512266396409975,-0.00622589835390431,0.101068677242479,-0.0307964904183202,0.0218657135462634,-0.0363117630185559,0.000688561711879523,0.0446419368112868,0.039584302945625,0.00293682908810925,-0.0802155547689921,-0.00238954894161879,0.203452284500896,-0.0813375249566102,0.0673537879745143,0.0502503593353769,-0.0712397396576077,0.00821857017193483,0.0333837205931198,-0.0177251142291525,-0.00364464843997943,0.0394426869659323,0.000508666989014112,-0.00457984182887523,-0.00616689702351019,-0.00811390001080879,1.59160878920872e-16,"L2_D1_GAOX1_merge_anterior_8-30_0"
"16",3.64323106015929,1.81154851432235,-0.60148013745837,-1.3647109798095,-0.694215247378706,-0.110935576691313,-0.0509003183056242,-0.250712959534702,-0.120376511779312,-0.728706622432474,0.151686016835001,0.233292281281193,-0.102879517126666,0.0338249791430539,-0.052686890917157,-0.0192164598025276,0.0446535851420559,0.0267418878397784,0.0448665086436706,-0.0393867351406628,-0.0496131011744589,0.0432500651900663,0.00719142952455069,-0.031653991992653,-0.0145165539151322,0.03240288749254,-0.0217994203281198,0.0277011646855996,-0.00660302313896277,0.00557566809830716,-0.00528621406967858,-0.00152857245234245,0.0019486839123297,-0.000808389247310151,-0.000107577551311702,-0.000218985300528352,0.00132479780868341,0.00305439167751287,0.000306945731422936,2.26928484368671e-05,-0.000703432884382349,0.000834537932255113,0.000162299381711011,-4.92661467177413e-16,"L2_D1_GAOX1_merge_anterior_8-30_1"
"17",-2.625356562731,0.0261619054825411,-0.0803672599033315,0.0109377297075922,0.44162543277733,0.24210224435882,0.0652248879027251,-0.145039516198983,-0.243646657139144,-0.0908959760326856,-0.113310093512312,-0.0598317652805884,0.129481721018405,-0.0685250576765378,-0.109432321261316,0.0376649982403746,0.0867931482483594,0.0371635579298397,-0.063925899147269,0.0283442939540748,-0.017286490944645,0.00990995271766426,-0.0412619302250879,-0.0294082937543166,0.0846391130878095,-0.0487024649000697,-0.0596125080646904,0.00468729070160075,-0.0627566612305162,-0.000946305930347623,-0.00948951316543686,-0.00626648959430934,-0.0268472049107088,7.75430439027835e-05,0.0130172065997819,0.000254032362777953,0.0167653450831837,0.0175981073835193,-0.0181150190982086,0.0107549519696741,-2.18180905170937e-05,0.0355287266331607,-0.0995429671357539,-1.97758476261356e-16,"L2_D1_GAOX1_merge_anterior_8-30_2"
"18",-2.53478029251509,0.265989823933134,0.0757235129627218,-0.0288566837948325,0.312961191490889,0.338878053763298,-0.225850870755985,-0.151215807284725,-0.331394912584257,-0.0566873383836192,-0.0833522117466469,-0.0654817489964798,0.155267616078188,0.00912778443878174,-0.0837691463366668,0.0301120228337505,0.0307136228612436,0.00191665443973554,-0.0323645731842328,-0.0456565009637109,-0.0466888474715336,-0.00678855895407425,-0.0332073944538143,0.0334755679012011,0.0234119944183666,-0.0237488839790065,0.0171794817485209,-0.0267301664743981,-0.0615741442121822,-0.0447864188621264,-0.0896604084163202,0.021001985443636,0.0234373528235811,0.0790641780399528,0.0717494708226003,0.0442528366564025,0.0118394095269167,0.0508115808090791,0.00387505645433181,0.062722075585725,-0.0490407484748676,-0.0223310152619523,0.0456587725327952,-1.35308431126191e-16,"L2_D1_GAOX1_merge_anterior_8-30_3"
"19",-1.57831323012994,1.7270747888733,0.440915643435245,-0.127035058887131,0.178479688053573,0.435838839363264,-0.380667073519389,-0.106165652558423,0.302906988170014,0.0931142106560901,0.150463631662776,0.104678540673262,-0.045551443634287,0.0918274417385774,-0.0291422584834504,-0.0288402758899412,-0.026384430127114,-0.0503327965705173,0.0688455636717944,0.0571856321649952,0.0817311825879475,0.0129248863038707,0.0023097975550626,-0.00152020758031845,0.0469531339880551,0.10622381839615,-0.0213214095247642,-0.104387218585712,-0.0299184889935168,-0.0289932170003152,0.0435977419448075,-0.0353626047563794,0.0062537611061027,0.00945059983726966,0.0065761953106984,-0.0484441310829457,0.0745848590451844,0.0195620761319122,-0.102089881534712,0.013380868730736,0.034560033962837,-0.0224055169627524,0.0027131170319994,6.41847686111419e-17,"L2_D1_GAOX1_merge_anterior_8-30_4"
"20",-0.324732132707678,1.60495672294817,-1.38914731396896,-0.292463919085203,0.0517556178736278,-0.0409625627532491,-0.177034161811559,0.0765199772085386,-0.0452264257439315,0.131019479600141,-0.126067557103085,-0.0964527970448657,-0.200765086993122,-0.269916519353922,0.340042993142099,-0.136694775477437,-0.0496818752087504,0.0395292984849043,-0.170469777759851,-0.0206398570098696,-0.0446812105509999,0.0297364450996141,-0.0276121328018322,-0.0829223473030937,-0.106233702272074,0.0604034531202155,-0.0739366460862671,-0.125219305091952,-0.0528482494344285,-0.00981724020489223,-0.0263130095802935,0.0034929020156742,-0.0022024156781025,0.00951720443942611,-0.0034312216943672,0.00215874043846998,-0.00412215073335612,-0.00445558582624843,0.00725383342656468,-0.00455328269914379,0.000785158386394581,0.00547012923377642,-0.000830928110129659,-8.15320033709099e-16,"L2_D1_GAOX1_merge_medial_9-21-2_0"
"21",-1.97564634945559,-1.29981589030836,0.320201588324745,0.0945429382695643,0.150158996657156,-0.286814017789218,-0.0421358686293983,-0.0273094962301745,-0.309849185452212,0.0388781062893793,0.0746618356327014,0.220260094903487,0.107166674940298,-0.14144588438039,0.0362945748415811,-0.0405304595094672,0.0267607617686762,-0.0677994351405183,0.0265111461333426,-0.0401673704727469,2.96067059359639e-05,0.0101556937056547,0.0401062125114391,-0.0290895616883487,0.106257197445509,0.014666888382329,-0.12086175221129,-0.0243571860495146,0.132916503614884,-0.0266143858764638,-0.0415215599757574,0.0364487400120087,0.0616954011122083,0.0645609301886369,-0.0124033664989496,-0.0950021793996527,-0.0628428255742494,-0.0406372916339044,-0.0207219467802377,-0.0211139551552763,-0.0168628451783646,-0.00316956657620133,0.00191491146993376,2.98372437868011e-16,"L2_D1_GAOX1_merge_medial_9-21-2_1"
"22",5.33177686722484,-2.40232372564728,-0.226534283568907,0.0594552603465428,-0.00616604448782504,0.89981505558412,-0.204115669516078,0.497001430303689,0.0599690090146132,0.00705505657528013,-0.0240878321000984,0.0812045376390511,0.107762264380666,-0.115142871077147,-0.0586684947893304,0.0689498675841968,-0.0280876866918434,0.01212953469338,-0.0656676545467315,-0.0796263190702994,0.152874484992255,0.310598017636568,0.0256940918911011,0.0170416218407511,-0.0154012800118951,-0.0284701910251854,0.0140664648055057,0.0180418144140259,-0.00451639787943345,0.00596553273889142,0.00106889840786976,0.00728653182807532,0.00466694678505417,-6.81299042734132e-05,0.00118111794040274,-0.00348909993385329,-0.00217645924787666,-0.00088025806376113,0.00173271785744052,0.000613353568041486,0.000920749514388731,-1.61912204850127e-05,0.000287968513196301,1.59594559789866e-16,"L2_D1_GAOX1_merge_medial_9-21-2_2"
"23",1.00646756331856,2.44798632403765,-1.24201098822136,0.0542885933685102,-0.616257602163901,-0.248817337972094,-0.202582955213592,0.0726333057004466,0.0224662055654895,0.0761191870234463,-0.0311850869449841,0.0272973896799985,-0.0254977414416694,-0.164230864387469,0.0269105275958505,-0.116722397466157,0.0278013994780198,-0.0240839164033503,-0.0560972703627585,-0.012040832259617,0.0845347953159702,-0.0570223993136047,-0.113018685220317,0.235936937258673,0.192659857845457,-0.0848766918602696,0.101604745271259,0.00701707610174296,0.033815044073139,0.0202725320478229,0.026350437819997,-0.00830488772123812,0.000553557490954384,-0.00548596254210439,-0.00598746752892807,-0.00549005707527452,0.00112546275634507,0.00293416510773342,-2.56496507622557e-05,0.00272332697645492,-0.00171868340870639,0.000625303310088173,0.00104609122365178,-4.23272528138341e-16,"L2_D1_GAOX1_merge_medial_9-21-2_3"
"24",-0.840185420102914,0.527896632346355,1.10396113487282,0.457744618154204,-0.250212770171298,-0.091288816328128,-0.354909513604209,0.13147733137331,-0.110000886162193,0.0291881547955882,0.0968512476970418,0.26199747019531,-0.0406682750613912,0.233393326707992,-0.0269862067296742,-0.0919528745843855,-0.161385511936255,0.145396015593335,-0.298655045134975,0.0622755048452039,-0.164252832743893,0.0301529383239811,-0.0962698782639741,-0.00495382550744126,-0.0512428285351543,-0.0727852451234766,0.0136015522731993,0.0546946705871579,0.0386094174315998,-0.0537296865840022,0.0195979159626042,-0.0154002790964991,-0.0134050312728082,0.000135589114693293,-0.0224221899517553,-0.0125818141040864,0.00891482186096819,-0.000367157080066884,-0.00252759546499069,0.0012291858454325,0.00319483999725724,0.00368210746689868,0.000215557436849077,1.6826817716975e-16,"L2_D1_GAOX1_merge_medial_9-21-2_4"
"25",5.42514065801755,-1.05391559331214,0.386340721018273,0.784705456307107,0.139115941782985,0.462268591956658,0.0505589289758347,-0.196928616758485,0.0809378445281419,-0.00246819918573705,-0.434179375491304,0.24325242987908,-0.320515363894712,-0.253116258435095,-0.178452304234041,0.059550104990838,-0.125153404407138,0.0746831626145771,0.12170612312191,-0.0242759046783774,-0.11334631818094,-0.130617949760103,-0.0115942456621843,0.0150594067995409,0.00100634997453546,0.0234776320271023,-0.00507418934594469,-0.0178833338915784,0.00397351308128747,-0.0126165366477263,-0.00481795376033943,-0.00210809995932304,8.71124712302496e-05,-0.000674834781419137,0.000316914985672032,-0.000826273985393259,0.00391794550918344,0.000255523123032453,-9.05186088993176e-06,0.00195264506062109,-9.54076850238905e-06,-8.62277674694087e-06,-9.63247196032243e-05,2.08166817117217e-16,"L2_D1_GAOX1_merge_anterior_7-14_0"
"26",0.622603560232313,1.72184210378536,-0.534307528058336,0.993305951566261,-0.367087963505471,-0.392820865453961,0.357511854653889,0.289046906427783,0.0317421644708483,0.0266725879235375,0.0495574916485493,-0.0945509233769865,0.153768732024291,0.0995431550369696,0.000195563192554128,0.0741276779702131,0.0645862058445592,0.105272786702142,0.175584523856027,-0.117229303351415,-0.215850488587051,0.136641607227442,-0.145319979903247,-0.074072494731055,0.0681007652398837,0.116757027965914,0.0462307951339941,-0.0440384092742073,-0.0120780651991323,-0.00729150072558585,0.0193248743039246,0.00607523586476974,0.000637204403744818,0.00149413268987612,-0.00591078460093516,-0.00458092149137515,-0.00510246316663885,-0.00437795576717763,-0.00320233851146521,-0.00122398151160358,-0.00180301919394887,-0.00125086914447845,0.00107786803953487,-6.93889390390723e-18,"L2_D1_GAOX1_merge_anterior_7-14_1"
"27",1.42131593231126,1.88276407556997,-1.22732918043494,0.570491204246713,-0.54596295820865,-0.428050937719487,-0.54433193154462,0.211402344489303,-0.324820714772204,0.215873172482248,-0.123975150671823,0.0010239024370023,-0.0102084874742946,0.115225614575073,-0.290202070689178,-0.0925465570016901,0.121539060731183,-0.104517512984445,0.0980363880848991,0.192357190106499,0.00877211787465716,0.0149822177730391,0.123460161911641,-0.047329465007506,-0.105582457305079,-0.0226753557117371,-0.0425222566645371,0.014362962522627,-0.00229533964089897,0.012043075727259,-0.0157725689164751,-0.00612062052854012,-0.0119351294109988,-0.00349244459454225,-0.00526137163034102,0.00462533394905146,-0.00631800395727344,0.000412251412737402,0.000368516160374859,-0.00104188257386695,0.000859069927893225,0.00142265330994122,-0.000482872236836409,-6.86950496486816e-16,"L2_D1_GAOX1_merge_anterior_7-14_2"
"28",2.75264477882544,-0.119074939623931,0.591239186213609,1.33344981244486,0.572047213857529,-0.335234089456801,-0.643252242444569,-0.0750530041167977,0.0532451864627011,-0.478620848862212,0.0791720789811782,-0.400706010653713,-0.12928039887689,0.0321604583579169,0.140013789939422,0.0206740152419259,-0.0902124877676397,-0.147622354901782,0.0069401007608077,0.00972754860720353,0.0580355665779977,-0.000538777561810089,-0.0245212788502197,-0.0450697397087238,0.0436246345312236,-0.0342005816064806,-0.0168307144580491,0.019964851195862,0.018049016215972,0.02482738322895,-0.00341755307852885,0.00289246935056783,-0.00138920308040691,0.000680236607461374,-0.00416536938508785,0.0017906646848596,-0.00280650478554088,-0.00160458296599408,0.00177076869542567,-0.00157090565855061,-0.000374006157539006,0.00114612118592544,0.000421119779697133,-9.71445146547012e-17,"L2_D1_GAOX1_merge_anterior_7-14_3"
"44",5.67250821206771,0.750968530206485,0.689449434765774,0.193019727890911,-0.0798473776513809,-0.06212295942717,0.332648518349544,-0.615698963590505,-0.0435082027650412,0.116854853082463,-0.405580557253687,0.136550768927706,0.173084453357402,0.276554655633977,0.31377076489148,-0.0547467394923732,0.158544904485136,-0.0750556725332581,-0.0181576129252497,0.0681996396658497,0.0588866228368382,0.0722041473399079,0.0054839908747232,0.0217714337957446,-0.00455828302871669,-0.0079404166363948,0.00965711927384134,-0.00205743181170467,-0.00828463973152561,-0.00343384736381118,-0.00225823847448348,0.00262490145173927,-0.00254545734982843,-4.00249547904963e-06,0.000155370896073329,-0.000968087514509015,-0.000128369086177638,-0.00151596857117092,-2.11133688717696e-05,-0.00037628776940829,-0.000111260328953811,-0.000330331113066767,0.000179341946726523,-8.32667268468867e-17,"L2_D1_GAOX-1_merge_anterior_7-1_0"
"45",2.05979706721447,0.856361287726091,1.65263361767028,-0.869988464391699,0.31651215411036,-0.547689960078499,-0.0516178569698444,0.414629826198235,-0.0407252958350705,0.0923685954779011,-0.178901741445364,-0.22189683196043,-0.0195397409590736,-0.0214328140021344,-0.0798104416215859,-0.109884905201006,0.0380694106710677,0.042588003143967,0.00833453672115826,-0.0449140391980938,0.0361252526680585,-0.0101073559972461,-0.0692058482070775,0.136499383696595,-0.030023997021778,0.167276765396392,-0.120003309863734,0.110356426729642,-0.0270170533136628,0.00777468455384779,-0.0065988235273471,-0.000819996920610716,0.00217745254709498,0.00159777747339125,-0.00482299626836475,0.00134922008112091,-0.0035806998165077,0.00275248555201524,0.00271655421274671,0.000295208948014714,0.00155274840083386,0.000609070185233162,5.04640014660548e-05,-9.71445146547012e-17,"L2_D1_GAOX-1_merge_anterior_7-1_1"
"46",2.31724191027975,1.69080531980069,1.33106316531506,-1.03041919344814,0.172288541590601,-0.564585816427582,0.0574759667058934,0.263078035796673,0.093044399225855,0.0691404667809241,-0.178963413396651,-0.138880889784116,0.0658870840380473,-0.072178879504996,-0.100378887097644,-0.0782293059754501,-0.0463885743271421,-0.00123139395241481,0.0131477896755233,-0.077107265102474,-0.00626219951921318,-0.0113530569071914,0.0779745786218259,-0.168768487763477,0.0508036937078069,-0.157333395333371,0.133328049758431,-0.111430778644802,0.0285404843458803,-0.0100245476846574,0.00761764057643143,-0.00510978488245345,0.00227922508804991,-0.00381276448276362,0.00328610575864116,-0.00571590981035657,0.00834901688981905,-0.000888908603705996,-0.00358810158570669,-5.71566952489722e-07,-0.00015483771820711,0.000732444493464081,0.000145607599767917,-5.55111512312578e-17,"L2_D1_GAOX-1_merge_anterior_7-1_2"
"47",6.33477461238812,0.10931390263823,-0.231806729034858,-0.203450475828799,0.657972811814775,0.0624802958818281,0.350617543361324,-0.472881091277204,-0.392574156295543,0.388989765434468,0.549557470234839,-0.183623144556741,-0.260815855787104,0.0451342490558169,-0.104459704875605,-0.00969694353990944,-0.00244408041524169,0.0307796757205084,-0.0256467261345882,-0.0448423468686558,-0.0152201377069612,0.0258178422561592,0.0022055325106998,0.00593500290816738,0.0190651603509671,-0.0213743383068307,0.00401371826970493,0.00830131675694732,-0.00329244219345942,-0.00250434475664445,0.00274025458225222,-0.00053336188897668,0.00685569410612044,-0.00145218098675587,-0.000421084434163374,0.00154446440415474,-0.00270165679903314,5.29659885272205e-05,0.00157122947953128,0.000675511782136262,0.000926913598573567,-0.000578439141980074,-0.000246429648111141,-2.63677968348475e-16,"L2_D1_GAOX-1_merge_anterior_7-1_3"
"48",0.881790577328293,-2.74094554367556,-0.0234925976337903,-0.539102646355306,-0.816151900794724,0.100977876288801,-0.576200814944393,-0.0203168516224183,0.207285662131626,0.152213303014704,-0.0231722806285969,-0.19620136320014,-0.0825933294057472,0.115170246976719,0.0906926601394018,0.29793479354234,0.200489166981841,0.147566869428954,-0.0591847786593044,-0.012455216953002,-0.0904563748284043,-0.0667139305176876,0.0905892750569464,0.00384160854786587,0.0990230222688973,0.0131173506108354,-0.039691933115708,-0.0235538231009989,0.0542075409190742,-0.0172083599324956,-0.0378916193244913,-0.0039454594219044,-0.0110701157579751,-0.015952029988349,-0.0410090457100701,0.0249075117942371,0.0153827570970655,0.00386198258963755,0.000242191761823926,-0.006258340108175,-0.0036477406434333,-0.00051216697010611,0.000362915996525572,4.23272528138341e-16,"L2_D1_GAOX-1_merge_anterior_7-1_4"
"59",-1.31896903491872,0.702609345610409,-0.016596081518405,0.605828807007037,-0.627118235554065,0.0800240690490592,0.549297101350235,0.204330416299143,0.00249303400041004,-0.113741414512835,-0.00983338973608188,-0.0467666828413929,-0.137657270741934,0.256268720323424,-0.0603803687249312,-0.013079759853412,-0.00848077182557917,0.163567467331903,-0.0144768777293115,-0.155699761237676,0.235064979216383,-0.0847723229975392,0.00436663013261801,0.0171794571705606,-0.0404658574894142,-0.0767421728203725,-0.141840167029329,-0.108154865920972,0.0313730294919617,0.00488841113232,0.00438713224716027,0.00808628782566533,-0.0104779147686277,-0.0107395339789889,0.0375504948512202,-0.00430621038557037,-0.00352690237844783,0.00452655584294206,0.00842812923481541,0.00963051175952065,-0.00669080289019879,-0.00130597089892834,0.0011659613003493,-5.89805981832114e-17,"L2_D1_GAOX1_merge_anterior_9-21_0"
"60",-2.08251919144635,-0.230487389919211,0.0205100783274247,-0.0206381698289007,-0.344426987265188,0.0575954889916674,0.0833393612860201,0.118396772257628,-0.483091156611625,0.024345371216622,-0.0820976795615858,-0.00268550116823117,0.000321485114558227,0.123111892813536,0.110994346102285,0.116102413139259,-0.222371562985757,-0.0828169340643379,0.0169591196527575,-0.148458691123568,-0.04841147409004,-0.0271028404885959,0.155188927474788,0.0671192541502944,0.00600707834051183,0.02270558888754,0.045450997866215,0.013677897139366,-0.081797119080556,0.0960423344969028,0.0310512863329206,-0.0966172308943707,0.0144460406486688,0.0606348169194977,-0.0466118299921842,-0.0285607712375847,0.0253544583027263,-0.00472442092469716,0.0081987618751436,-0.0134294849924217,-0.000639096009603976,0.000765016041659064,-0.0053485462065378,-1.17961196366423e-16,"L2_D1_GAOX1_merge_anterior_9-21_1"
